wandb: Currently logged in as: alexandretl. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.17.8
wandb: Run data is saved locally in /workspace/hash-hop-hub/wandb/run-20240903_130617-lpjuzbkw
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run scarlet-wildflower-2
wandb: ⭐️ View project at https://wandb.ai/alexandretl/hash-hop-hub
wandb: 🚀 View run at https://wandb.ai/alexandretl/hash-hop-hub/runs/lpjuzbkw
Run name: scarlet-wildflower-2.
Model initialized. Number of parameters : 7251561.
Compiling the model...
Done compiling.
Training is starting.
Iter 000000/100000. train loss : 4.063. valid loss : 4.061. lr : 0.00000. uptime : 00h01min. ETA : 08h25min.
Iter 000200/100000. train loss : 3.544. valid loss : 3.546. lr : 0.00020. uptime : 00h01min. ETA : 01h38min.
Iter 000400/100000. train loss : 3.539. valid loss : 3.540. lr : 0.00040. uptime : 00h01min. ETA : 01h31min.
Iter 000600/100000. train loss : 3.533. valid loss : 3.535. lr : 0.00060. uptime : 00h01min. ETA : 01h27min.
Iter 000800/100000. train loss : 3.502. valid loss : 3.518. lr : 0.00080. uptime : 00h01min. ETA : 01h29min.
Iter 001000/100000. train loss : 3.447. valid loss : 3.419. lr : 0.00100. uptime : 00h01min. ETA : 01h31min.
Iter 001200/100000. train loss : 3.424. valid loss : 3.204. lr : 0.00100. uptime : 00h02min. ETA : 01h26min.
Iter 001400/100000. train loss : 2.948. valid loss : 2.958. lr : 0.00100. uptime : 00h02min. ETA : 01h31min.
Iter 001600/100000. train loss : 3.098. valid loss : 2.834. lr : 0.00100. uptime : 00h02min. ETA : 01h25min.
Iter 001800/100000. train loss : 2.750. valid loss : 2.766. lr : 0.00100. uptime : 00h02min. ETA : 01h35min.
Iter 002000/100000. train loss : 2.293. valid loss : 2.662. lr : 0.00100. uptime : 00h02min. ETA : 01h34min.
Iter 002200/100000. train loss : 2.522. valid loss : 2.524. lr : 0.00100. uptime : 00h03min. ETA : 01h29min.
Iter 002400/100000. train loss : 2.486. valid loss : 2.428. lr : 0.00100. uptime : 00h03min. ETA : 01h27min.
